"age","sexe","filiere","domicile","revenus","situation","etudes","fruits","malbouffe","exercice","imc"
.,"Femme","Scientifique",.,"Famille",.,.,.,6.2,75,.
22,"Femme","Litteraire","Autre","Famille","Correcte","Autre",4,9.8,75,22.7
22,"Femme","Scientifique","Familial","Famille","Correcte","Autre",7,4.7,75,24.3
22,"Femme","Litteraire","ResidenceU","Remuneration","Difficile","Autre",2,14.5,75,23.8
22,"Femme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",2,13.3,75,28.7
22,"Homme","Litteraire","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",3,12,76,23.7
22,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",4,9.7,76,29.1
22,"Femme","Litteraire","ResidenceU","Multi-sources","Correcte","Autre",3,11.9,76,22.5
.,"Femme","Scientifique",.,"Remuneration",.,.,.,12.4,76,.
22,"Homme","Scientifique","Collocation","Remuneration","Correcte","Au moins 1 etudes sup",3,12.1,77,27.4
.,"Femme","Scientifique",.,"Famille",.,.,.,7.4,77,.
.,"Homme","SciencePo",.,"Famille",.,.,.,12.8,77,.
22,"Femme","Autre","SeulAppartement","Multi-sources","Correcte","Autre",3,11.6,77,24.7
22,"Homme","SciencePo","SeulAppartement","Multi-sources","Correcte","Autre",3,12.8,77,31.5
22,"Homme","Litteraire","SeulAppartement","Multi-sources","Correcte","Autre",3,12.8,77,33.4
22,"Femme","Litteraire","Familial","Famille","Confortable","Au moins 1 etudes sup",6,6.3,78,24.5
22,"Femme","Scientifique","Collocation","Remuneration","Correcte","Autre",5,9,78,26.6
22,"Homme","Litteraire","SeulAppartement","Remuneration","Difficile","Autre",1,16.2,78,26.7
22,"Homme","Litteraire","Familial","Multi-sources","Correcte","Autre",4,10.6,79,26.9
.,"Homme","Autre",.,"Famille",.,.,.,11.5,79,.
22,"Femme","Litteraire","Collocation","Famille","Correcte","Au moins 1 etudes sup",4,10.5,79,31.1
22,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Au moins 1 etudes sup",6,7.2,79,26
22,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Au moins 1 etudes sup",4,10.2,79,29.5
22,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",4,11.1,79,27.8
22,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Autre",4,10,79,29.9
.,"Femme","Litteraire",.,"Multi-sources",.,.,.,9.3,79,.
.,"Femme","SciencePo",.,"Remuneration",.,.,.,11.6,79,.
22,"Femme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",3,12.6,79,24.8
22,"Femme","Litteraire","ResidenceU","Remuneration","Difficile","Autre",2,13.4,79,27.5
22,"Homme","Scientifique","ResidenceU","Multi-sources","Confortable","Au moins 1 etudes sup",3,12.6,80,28.1
22,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Au moins 1 etudes sup",5,9.2,80,29.7
22,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Autre",5,8.3,80,24.4
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,12.8,80,.
.,"Homme","Litteraire",.,"Remuneration",.,.,.,12.8,80,.
.,"Femme","Scientifique",.,"Remuneration",.,.,.,9.2,80,.
22,"Homme","Litteraire","Collocation","Remuneration","Difficile","Autre",2,14.2,81,33.2
22,"Femme","Scientifique","ResidenceU","Multi-sources","Correcte","Au moins 1 etudes sup",4,10.6,81,28.5
22,"Femme","Litteraire","Autre","Multi-sources","Correcte","Autre",4,10.2,81,24.2
22,"Femme","Litteraire","Collocation","Remuneration","Correcte","Autre",3,11.6,81,31.3
22,"Femme","Scientifique","Collocation","Remuneration","Difficile","Autre",4,10.2,81,28.9
22,"Homme","Autre","Familial","Famille","Confortable","Au moins 1 etudes sup",5,8.9,82,32.7
22,"Femme","Scientifique","Familial","Famille","Confortable","Autre",6,7.3,82,32
22,"Homme","SciencePo","Collocation","Multi-sources","Correcte","Autre",4,10.7,82,29
22,"Femme","Litteraire","SeulAppartement","Multi-sources","Difficile","Autre",2,13.5,82,25.6
22,"Homme","Autre","Familial","Famille","Confortable","Au moins 1 etudes sup",5,7.8,83,29
22,"Femme","Litteraire","Collocation","Multi-sources","Correcte","Au moins 1 etudes sup",4,10.8,83,27.2
22,"Femme","Scientifique","ResidenceU","Multi-sources","Correcte","Autre",4,10.7,83,24.7
22,"Femme","Litteraire","ResidenceU","Multi-sources","Correcte","Autre",3,12,83,31.3
.,"Femme","Scientifique",.,"Remuneration",.,.,.,10.4,83,.
22,"Femme","Litteraire","Collocation","Famille","Confortable","Au moins 1 etudes sup",4,10.1,84,25.7
22,"Femme","Litteraire","Collocation","Famille","Confortable","Autre",3,11.7,84,30.2
22,"Homme","SciencePo","SeulAppartement","Famille","Correcte","Au moins 1 etudes sup",3,11.7,84,31.4
22,"Femme","Scientifique","Collocation","Remuneration","Correcte","Au moins 1 etudes sup",4,9.3,84,26.2
22,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",4,9.8,84,21.7
22,"Femme","SciencePo","SeulAppartement","Multi-sources","Correcte","Autre",5,9.1,84,27
.,"Femme","Scientifique",.,"Remuneration",.,.,.,9.4,84,.
22,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",5,9,85,23.5
.,"Homme","Scientifique",.,"Remuneration",.,.,.,13.7,85,.
22,"Homme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",1,15.9,85,19.2
22,"Femme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",3,12.3,85,29.4
22,"Homme","Scientifique","Collocation","Famille","Difficile","Autre",3,11.9,85,23.4
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,5.2,86,.
22,"Homme","Scientifique","Familial","Famille","Confortable","Autre",4,10.2,86,33.7
22,"Femme","Scientifique","SeulAppartement","Famille","Confortable","Autre",4,9.7,86,31.8
22,"Femme","Scientifique","Familial","Famille","Correcte","Autre",6,5.7,86,27
.,"Femme","Autre",.,"Multi-sources",.,.,.,8.5,86,.
.,"Femme","Autre",.,"Multi-sources",.,.,.,6.9,86,.
.,"Femme","Litteraire",.,"Remuneration",.,.,.,8.8,86,.
.,"Femme","Scientifique",.,"Remuneration",.,.,.,12.2,86,.
.,"Femme","Litteraire",.,"Famille",.,.,.,7,87,.
.,"Femme","Scientifique",.,"Remuneration",.,.,.,9.4,87,.
.,"Femme","Scientifique",.,"Remuneration",.,.,.,10.4,87,.
22,"Femme","Litteraire","Collocation","Remuneration","Difficile","Autre",4,9.8,87,30
.,"Femme","Litteraire",.,"Famille",.,.,.,8.2,88,.
22,"Femme","SciencePo","Collocation","Famille","Correcte","Autre",5,9.1,88,29.5
22,"Femme","Scientifique","Familial","Famille","Correcte","Autre",6,7,88,27.2
22,"Homme","Autre","SeulAppartement","Famille","Correcte","Autre",4,11.2,88,32.3
22,"Femme","Scientifique","Familial","Multi-sources","Correcte","Autre",6,6.6,88,31.8
22,"Femme","Scientifique","ResidenceU","Multi-sources","Correcte","Autre",3,12.5,88,23.2
22,"Femme","SciencePo","ResidenceU","Remuneration","Correcte","Autre",3,11.9,88,23.4
22,"Femme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",2,14,88,25.9
22,"Femme","Scientifique","SeulAppartement","Remuneration","Correcte","Autre",4,10.4,88,24.4
22,"Femme","Scientifique","SeulAppartement","Remuneration","Correcte","Autre",4,10.4,88,27.9
22,"Femme","Autre","ResidenceU","Remuneration","Difficile","Autre",3,12.7,88,19.9
22,"Femme","Litteraire","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",5,9,89,22.9
22,"Homme","Litteraire","Collocation","Famille","Correcte","Au moins 1 etudes sup",4,11.1,89,23.2
22,"Femme","Autre","SeulAppartement","Multi-sources","Correcte","Au moins 1 etudes sup",6,6.8,89,29.8
22,"Homme","Scientifique","ResidenceU","Remuneration","Correcte","Au moins 1 etudes sup",3,11.9,89,24.8
22,"Femme","SciencePo","Collocation","Multi-sources","Correcte","Autre",4,10.3,89,30.3
22,"Femme","Scientifique","Collocation","Remuneration","Difficile","Autre",3,11.7,89,25.1
.,"Femme","Litteraire",.,"Famille",.,.,.,11.1,90,.
22,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",4,10.5,90,31.6
22,"Femme","SciencePo","ResidenceU","Remuneration","Difficile","Autre",3,12,90,23.6
22,"Femme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",3,11.9,90,27.1
22,"Homme","Scientifique","Familial","Famille","Correcte","Au moins 1 etudes sup",5,9.2,91,26.6
22,"Femme","Scientifique","Familial","Famille","Correcte","Autre",6,5.8,91,29.4
22,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Autre",4,9.7,91,25.3
.,"Homme","Litteraire",.,"Multi-sources",.,.,.,13.8,91,.
22,"Homme","Scientifique","Collocation","Multi-sources","Correcte","Autre",3,12.4,91,23.1
22,"Homme","SciencePo","SeulAppartement","Multi-sources","Correcte","Autre",3,11.9,91,34.2
22,"Femme","Litteraire","Familial","Famille","Correcte","Au moins 1 etudes sup",6,7.2,92,30.7
22,"Homme","SciencePo","SeulAppartement","Famille","Correcte","Autre",3,12.5,92,28.2
22,"Homme","Scientifique","Collocation","Multi-sources","Correcte","Autre",2,13.7,92,31.3
22,"Femme","Autre","ResidenceU","Remuneration","Correcte","Autre",2,13.7,92,25.3
22,"Homme","SciencePo","ResidenceU","Remuneration","Correcte","Autre",2,14.3,92,31.1
.,"Homme","Scientifique",.,"Remuneration",.,.,.,12.2,92,.
22,"Femme","Scientifique","Familial","Multi-sources","Difficile","Autre",4,9.5,92,24.1
22,"Femme","Autre","SeulAppartement","Remuneration","Difficile","Autre",4,10.6,92,27.5
22,"Femme","Litteraire","Collocation","Remuneration","Correcte","Au moins 1 etudes sup",4,10.3,93,29.2
22,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Au moins 1 etudes sup",4,10.7,93,20.4
22,"Femme","Litteraire","Collocation","Famille","Correcte","Autre",4,11.3,93,25.4
22,"Femme","Litteraire","Collocation","Famille","Correcte","Autre",4,10.6,93,29.1
22,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Autre",4,9.5,93,22
22,"Homme","Litteraire","ResidenceU","Remuneration","Difficile","Autre",1,15.5,93,31.9
22,"Femme","Litteraire","ResidenceU","Remuneration","Difficile","Autre",2,14.6,93,32.6
22,"Homme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",2,13.7,94,23.2
22,"Femme","SciencePo","SeulAppartement","Famille","Correcte","Autre",5,8.7,95,26.3
22,"Femme","Scientifique","Collocation","Famille","Correcte","Au moins 1 etudes sup",5,8,96,31.5
22,"Femme","Scientifique","Collocation","Famille","Correcte","Autre",4,10.6,96,22.5
22,"Femme","Litteraire","Familial","Famille","Correcte","Autre",5,8,96,26.8
22,"Femme","Scientifique","Familial","Multi-sources","Correcte","Autre",6,7.3,96,31.3
.,"Homme","Litteraire",.,"Multi-sources",.,.,.,13.1,96,.
22,"Homme","Litteraire","SeulAppartement","Remuneration","Correcte","Autre",3,12.5,96,29.7
.,"Homme","Autre",.,"Famille",.,.,.,8.5,97,.
.,"Femme","Litteraire",.,"Multi-sources",.,.,.,9,97,.
22,"Homme","Scientifique","SeulAppartement","Famille","Correcte","Autre",4,10.1,97,22.1
22,"Homme","Litteraire","Collocation","Multi-sources","Correcte","Autre",3,13.1,97,32.1
22,"Homme","SciencePo","Familial","Multi-sources","Correcte","Autre",5,8,97,32.4
22,"Homme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",3,13,97,25
22,"Homme","Scientifique","Collocation","Remuneration","Correcte","Autre",4,9.9,97,28.5
22,"Femme","Litteraire","Collocation","Remuneration","Difficile","Autre",4,11,97,24
.,"Femme","Scientifique",.,"Remuneration",.,.,.,8.8,98,.
22,"Femme","Litteraire","Familial","Famille","Correcte","Au moins 1 etudes sup",6,6.8,98,25.2
22,"Femme","Scientifique","Collocation","Remuneration","Correcte","Au moins 1 etudes sup",5,9.1,98,26.9
.,"Femme","Scientifique",.,"Famille",.,.,.,8.3,98,.
22,"Femme","Autre","Collocation","Famille","Correcte","Autre",4,11.3,98,29.8
.,"Femme","Scientifique",.,"Famille",.,.,.,8.9,98,.
22,"Femme","SciencePo","Familial","Famille","Correcte","Autre",5,7.4,98,25.6
.,"Femme","Scientifique",.,"Remuneration",.,.,.,10.9,98,.
.,"Femme","Autre",.,"Famille",.,.,.,8.5,99,.
22,"Femme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",2,13.7,99,29.7
22,"Femme","Litteraire","Familial","Famille","Confortable","Au moins 1 etudes sup",4,9.6,100,19.2
22,"Homme","Autre","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",4,10.2,100,27.4
.,"Homme","Scientifique",.,"Famille",.,.,.,12.3,100,.
22,"Homme","Scientifique","Collocation","Multi-sources","Correcte","Au moins 1 etudes sup",4,11.1,100,29.8
22,"Homme","Scientifique","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",5,7.5,100,25.3
22,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",3,12.8,100,30.1
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,10.2,100,.
22,"Femme","SciencePo","Collocation","Remuneration","Difficile","Autre",4,10.9,100,25.6
22,"Homme","Autre","SeulAppartement","Remuneration","Correcte","Au moins 1 etudes sup",4,10,101,29.9
22,"Homme","Scientifique","Familial","Famille","Correcte","Autre",5,8.1,101,21.5
22,"Femme","Litteraire","ResidenceU","Multi-sources","Correcte","Autre",3,12.3,101,21.4
22,"Femme","Scientifique","Collocation","Remuneration","Correcte","Autre",4,9.6,101,21.1
.,"Femme","Litteraire",.,"Famille",.,.,.,9.5,102,.
22,"Femme","Scientifique","Autre","Remuneration","Correcte","Autre",4,9.5,102,27.4
.,"Femme","Litteraire",.,"Remuneration",.,.,.,10.3,102,.
22,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",3,11.8,102,23.3
22,"Homme","SciencePo","Collocation","Famille","Confortable","Autre",2,13.4,103,29.2
22,"Homme","Litteraire","Collocation","Famille","Correcte","Au moins 1 etudes sup",4,11.1,103,26.8
22,"Femme","Scientifique","Collocation","Famille","Correcte","Autre",5,8.4,103,22.6
22,"Homme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",2,13.6,103,26.8
22,"Homme","Scientifique","SeulAppartement","Remuneration","Correcte","Autre",3,13.2,103,29.6
22,"Femme","Litteraire","Collocation","Famille","Correcte","Autre",4,11,104,34.2
.,"Femme","SciencePo",.,"Multi-sources",.,.,.,9,104,.
22,"Femme","Litteraire","Familial","Multi-sources","Correcte","Autre",6,7.3,104,24.7
22,"Homme","Scientifique","Familial","Multi-sources","Correcte","Autre",4,10.5,104,29.2
22,"Homme","SciencePo","ResidenceU","Remuneration","Correcte","Autre",2,13.5,104,26.6
22,"Femme","SciencePo","SeulAppartement","Remuneration","Correcte","Au moins 1 etudes sup",4,9.5,105,21.9
22,"Homme","Scientifique","Familial","Famille","Correcte","Autre",5,8.4,105,30.1
22,"Homme","Litteraire","Collocation","Remuneration","Correcte","Autre",2,13.3,105,32.1
.,"Homme","Scientifique",.,"Remuneration",.,.,.,13.1,105,.
22,"Femme","Litteraire","ResidenceU","Remuneration","Difficile","Autre",2,14.2,105,21.2
22,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",3,12.9,105,26.4
22,"Femme","Litteraire","Collocation","Remuneration","Correcte","Au moins 1 etudes sup",4,9.6,106,29.2
22,"Homme","Litteraire","Familial","Famille","Correcte","Autre",4,11.3,106,24.2
22,"Femme","Autre","Familial","Multi-sources","Correcte","Autre",6,6.1,106,23.1
22,"Femme","Scientifique","ResidenceU","Multi-sources","Correcte","Autre",3,12.5,107,21.2
22,"Femme","Autre","ResidenceU","Multi-sources","Correcte","Autre",3,12.9,107,24.7
.,"Femme","Scientifique",.,"Remuneration",.,.,.,10.6,107,.
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,7,108,.
22,"Femme","Litteraire","Autre","Remuneration","Correcte","Autre",4,11.1,108,28.2
22,"Femme","Litteraire","Collocation","Remuneration","Difficile","Autre",3,11.5,108,32.9
.,"Homme","Autre",.,"Famille",.,.,.,11.8,109,.
.,"Femme","Litteraire",.,"Famille",.,.,.,9.7,110,.
22,"Femme","Scientifique","ResidenceU","Remuneration","Confortable","Au moins 1 etudes sup",4,10.6,110,25.9
.,"Femme","SciencePo",.,"Famille",.,.,.,8.8,110,.
22,"Homme","Scientifique","ResidenceU","Famille","Correcte","Autre",2,13.9,110,27.8
.,"Homme","Litteraire",.,"Multi-sources",.,.,.,11.6,110,.
22,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Au moins 1 etudes sup",4,9.8,110,29.7
.,"Femme","Scientifique",.,"Remuneration",.,.,.,9.8,111,.
22,"Homme","Scientifique","SeulAppartement","Famille","Correcte","Autre",4,11.3,111,24.3
22,"Femme","Autre","ResidenceU","Multi-sources","Correcte","Autre",4,10.4,111,22
22,"Femme","SciencePo","SeulAppartement","Famille","Difficile","Autre",4,11,111,26.4
22,"Homme","Scientifique","SeulAppartement","Famille","Confortable","Autre",3,11.6,112,19.5
22,"Homme","Litteraire","SeulAppartement","Multi-sources","Correcte","Autre",3,12,112,28.5
.,"Homme","SciencePo",.,"Remuneration",.,.,.,11.8,112,.
22,"Homme","Scientifique","Collocation","Multi-sources","Difficile","Autre",2,13.4,112,27.8
.,"Femme","Litteraire",.,"Famille",.,.,.,10.3,113,.
22,"Homme","Litteraire","SeulAppartement","Famille","Correcte","Autre",3,12.3,113,28.3
22,"Homme","Autre","ResidenceU","Multi-sources","Correcte","Au moins 1 etudes sup",3,12,114,23
22,"Homme","Litteraire","Collocation","Remuneration","Difficile","Autre",2,14.2,114,32.8
22,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",4,9.9,114,26.7
.,"Femme","Scientifique",.,"Famille",.,.,.,10.1,115,.
22,"Femme","Autre","Collocation","Remuneration","Correcte","Autre",4,10.3,115,25.8
.,"Femme","Scientifique",.,"Remuneration",.,.,.,8.7,115,.
.,"Homme","Autre",.,"Remuneration",.,.,.,13.6,115,.
22,"Femme","Scientifique","Collocation","Famille","Confortable","Autre",5,8.8,116,26.1
.,"Femme","Scientifique",.,"Remuneration",.,.,.,10.6,116,.
22,"Femme","Scientifique","Collocation","Remuneration","Difficile","Autre",4,10.3,116,29.2
22,"Homme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",1,15.6,116,33.4
22,"Femme","Scientifique","Collocation","Remuneration","Correcte","Au moins 1 etudes sup",5,9,117,30.6
22,"Femme","Scientifique","Familial","Multi-sources","Correcte","Autre",5,7.6,117,27.7
22,"Femme","Autre","Familial","Famille","Confortable","Au moins 1 etudes sup",6,6.7,118,24.6
22,"Femme","Litteraire","Familial","Famille","Correcte","Au moins 1 etudes sup",6,6.5,118,23
.,"Femme","Litteraire",.,"Multi-sources",.,.,.,9.5,118,.
22,"Femme","Scientifique","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",7,3.8,118,22.3
22,"Homme","Scientifique","SeulAppartement","Remuneration","Correcte","Au moins 1 etudes sup",5,8.1,118,30.1
.,"Homme","Scientifique",.,"Famille",.,.,.,9.8,118,.
22,"Homme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",2,14.5,118,24.2
22,"Femme","SciencePo","ResidenceU","Remuneration","Correcte","Autre",4,10.3,118,24.5
22,"Femme","Autre","Familial","Famille","Confortable","Au moins 1 etudes sup",6,5.6,119,23.7
22,"Femme","SciencePo","SeulAppartement","Famille","Correcte","Autre",5,9.2,119,25.9
.,"Femme","Autre",.,"Famille",.,.,.,10,119,.
22,"Femme","Scientifique","Familial","Multi-sources","Correcte","Autre",6,6.2,119,26.8
22,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",4,9.4,119,21.8
22,"Homme","Litteraire","Autre","Remuneration","Correcte","Au moins 1 etudes sup",4,10.6,120,30.5
22,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Autre",4,9.8,120,28.7
22,"Femme","Litteraire","Collocation","Remuneration","Correcte","Autre",4,11.2,120,24.7
.,"Femme","Scientifique",.,"Remuneration",.,.,.,10.9,120,.
.,"Homme","Scientifique",.,"Multi-sources",.,.,.,11.1,121,.
22,"Femme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",3,12.5,121,26.2
22,"Homme","Scientifique","Collocation","Remuneration","Difficile","Autre",3,13,121,29.5
22,"Femme","Scientifique","SeulAppartement","Famille","Confortable","Autre",4,9.8,122,28.2
22,"Femme","Scientifique","Familial","Famille","Correcte","Autre",6,5.6,122,22.1
22,"Femme","Scientifique","Autre","Multi-sources","Correcte","Autre",5,8.5,122,28.7
22,"Femme","Autre","ResidenceU","Multi-sources","Correcte","Autre",4,10.6,122,29.8
22,"Homme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",4,11,122,24.4
